date,open,high,low,close,volume,symbol,source
2017-12-31,12596.01857223,14298.8658445,12395.28947493,14033.56799337,11818683013.594137,BTC,alpha_vantage
2018-01-01,14046.00276377,14521.96554426,12980.81113147,13577.18855496,9527935461.62658,BTC,alpha_vantage
2018-01-02,13644.6930351,15468.20813831,13195.87351527,14938.17667625,11519263413.096798,BTC,alpha_vantage
2018-01-03,14895.27536735,15646.49863759,14470.73767149,15079.15218495,15486225672.354582,BTC,alpha_vantage
2018-01-04,15168.97236517,16708.70926666,14286.66985335,15163.89894754,17853763690.763954,BTC,alpha_vantage
2018-01-05,15197.76474539,17161.63500371,14878.0481744,16989.16148175,19609983790.018677,BTC,alpha_vantage
2018-01-06,17025.65642405,17179.03357315,16336.05621528,17162.01641295,18955266190.68127,BTC,alpha_vantage
2018-01-07,17147.57640289,17147.57640289,15811.1207688,16515.28737197,14928537112.943415,BTC,alpha_vantage
2018-01-08,16265.34084476,18578.4931424,13940.41600194,15218.63285775,15332152745.846203,BTC,alpha_vantage
2018-01-09,15190.76114707,16153.55621467,14491.07305046,14710.59636232,16217162079.831577,BTC,alpha_vantage
2018-01-10,14705.3675424,15065.00251768,13822.14949871,15065.00251768,15928534701.27195,BTC,alpha_vantage
2018-01-11,15120.84411144,15152.804514,13113.73774459,13501.98144434,15709420580.702599,BTC,alpha_vantage
2018-01-12,13571.75812601,14364.99214213,13108.29115797,14089.11203382,12799444154.485203,BTC,alpha_vantage
2018-01-13,14066.98128252,14807.72900822,14066.98128252,14552.77603151,11643386357.614544,BTC,alpha_vantage
2018-01-14,14535.05728626,14661.40070401,13123.35603207,13815.42966661,11121051176.190733,BTC,alpha_vantage
2018-01-15,13787.98920627,14929.66735111,13663.1424247,13769.21643528,10282025656.507349,BTC,alpha_vantage
2018-01-16,13797.97554257,14430.17095294,9963.10119158,11445.84964424,12240679658.271193,BTC,alpha_vantage
2018-01-17,11284.38863552,11750.69524138,9300.52745518,11139.59208888,15748924942.634665,BTC,alpha_vantage
2018-01-18,11201.99236119,12348.93237673,10755.67950842,11305.30739679,15847953323.94424,BTC,alpha_vantage
2018-01-19,11209.29194198,12140.06161575,10839.80303252,11517.12995057,11002606473.272768,BTC,alpha_vantage
2018-01-20,11571.61787376,13482.6912443,11571.61787376,12961.20566027,9405841903.812668,BTC,alpha_vantage
2018-01-21,12982.92075135,12982.92075135,11241.29591128,11481.02513244,8556846220.196241,BTC,alpha_vantage
2018-01-22,11529.52182136,11950.61766873,10164.07308274,10917.30641471,8135625786.554952,BTC,alpha_vantage
2018-01-23,10917.29083989,11335.21575199,10113.38040015,10800.4726157,9191153509.349249,BTC,alpha_vantage
2018-01-24,10821.59111156,10821.59111156,10821.59111156,10821.59111156,8473730459.792883,BTC,alpha_vantage
2018-01-25,11353.62685415,11730.74560471,11027.00544801,11219.43670443,8775510518.345148,BTC,alpha_vantage
2018-01-26,11203.60858273,11668.42645213,10406.80904504,11123.95015287,7926703935.633349,BTC,alpha_vantage
2018-01-27,11112.81784769,11648.8480421,10943.32371199,11446.46873302,7210080913.511119,BTC,alpha_vantage
2018-01-28,11492.65019085,12113.07635423,11460.24989194,11865.23188509,6719212830.429968,BTC,alpha_vantage
2018-01-29,11778.74424979,11924.95529514,11235.9959081,11348.08379089,4406818761.117681,BTC,alpha_vantage
2018-01-30,11365.34513952,11366.82401772,10003.92892189,10084.49524159,4488869928.002429,BTC,alpha_vantage
2018-01-31,10104.97187203,10421.66269669,9755.96851799,10236.67506893,5056861149.342998,BTC,alpha_vantage
2018-02-01,10269.84388684,10332.94606514,8700.3325946,9171.24936877,4557095326.886569,BTC,alpha_vantage
2018-02-02,9118.23127049,9127.68596084,7588.54635075,8768.32811494,5511338158.356583,BTC,alpha_vantage
2018-02-03,8763.53696844,9417.79099247,8173.7299468,9191.27088788,4856472806.499911,BTC,alpha_vantage
2018-02-04,9198.06791366,9351.57188429,7986.3578589,8256.58379842,3993493752.4681964,BTC,alpha_vantage
2018-02-05,8215.50581236,8343.1814522,6665.10770613,6905.95954255,4795001556.727061,BTC,alpha_vantage
2018-02-06,6910.99730219,7888.14321296,5963.23911905,7768.9427548,5255682912.8747225,BTC,alpha_vantage
2018-02-07,7714.07310376,8503.3275768,7221.33045041,7587.93355439,5174580851.487187,BTC,alpha_vantage
2018-02-08,7569.86738675,8587.37505694,7569.86738675,8256.15515116,4511057946.2046,BTC,alpha_vantage
2018-02-09,8266.28700035,8708.00125921,7850.1128661,8684.10676245,4374319140.231988,BTC,alpha_vantage
2018-02-10,8697.34247714,9080.51308987,8282.27435587,8624.23853761,4794961601.208557,BTC,alpha_vantage
2018-02-11,8624.25812103,8624.25812103,7914.9215501,8099.30736564,3776449040.8718176,BTC,alpha_vantage
2018-02-12,8120.3519243,8968.57727229,8120.3519243,8863.25280634,3543127386.7016563,BTC,alpha_vantage
2018-02-13,8887.22830676,8906.17732719,8424.41241066,8577.57206371,3616243668.1623917,BTC,alpha_vantage
2018-02-14,8564.70030841,9518.54,8564.70030841,9505.15,6626407147.129945,BTC,alpha_vantage
2018-02-15,9494.63,10183.83954435,9408.50650883,10117.07498949,4739907420.80256,BTC,alpha_vantage
2018-02-16,10091.75021209,10275.01236921,9811.97577349,10245.30885466,4465120674.479241,BTC,alpha_vantage
2018-02-17,10234.61279307,11123.13445064,10164.86483928,11095.6086021,4558021813.753084,BTC,alpha_vantage
2018-02-18,11124.36048503,11326.12751176,10338.06995057,10576.17556352,5158247526.95291,BTC,alpha_vantage
2018-02-19,10562.64446898,11224.55348853,10512.36951495,11191.90265867,4101946824.884008,BTC,alpha_vantage
2018-02-20,11197.75977751,11976.61948352,11197.75977751,11446.21506141,4769640709.915539,BTC,alpha_vantage
2018-02-21,11436.16647628,11436.16647628,10502.25223599,10680.36170652,5508367041.895931,BTC,alpha_vantage
2018-02-22,10691.3505304,11034.67135337,9913.99770679,9987.17184632,5331192808.404261,BTC,alpha_vantage
2018-02-23,9972.72335964,10493.7691499,9732.25731842,10348.0676288,4784103251.902329,BTC,alpha_vantage
2018-02-24,10328.56737093,10605.86941737,9593.22715129,9843.2764272,3787518210.302915,BTC,alpha_vantage
2018-02-25,9844.51678972,9958.13089987,9413.02229043,9699.64740814,3265197229.414529,BTC,alpha_vantage
2018-02-26,9703.32191589,10481.37087865,9513.12294083,10371.77267684,3261955537.9735403,BTC,alpha_vantage
2018-02-27,10388.88233956,10913.29635716,10256.80487553,10736.49053362,3915484543.4129963,BTC,alpha_vantage
2018-02-28,10727.53513388,11085.82487345,10402.00726087,10412.02400787,3642202553.5871267,BTC,alpha_vantage
2018-03-01,10423.58147573,10974.71673081,10375.26579563,10929.76549746,3441035104.338815,BTC,alpha_vantage
2018-03-02,10920.66207439,11157.47957181,10724.63082302,11095.09195566,4030692043.9488583,BTC,alpha_vantage
2018-03-03,11094.23741966,11531.36898427,11094.23741966,11494.89894422,3526443821.1412497,BTC,alpha_vantage
2018-03-04,11497.56431657,11516.38356583,11144.73567576,11516.38356583,3861373865.8980474,BTC,alpha_vantage
2018-03-05,11502.66667307,11622.50317298,11394.62718464,11527.56878743,4219752283.9083586,BTC,alpha_vantage
2018-03-06,11520.40245497,11520.40245497,10637.81970843,10697.57229427,4804420267.106466,BTC,alpha_vantage
2018-03-07,10721.4752823,10869.53870738,9701.56339034,9968.26831638,5234978812.590111,BTC,alpha_vantage
2018-03-08,9971.75825106,10139.85027896,9338.28197481,9433.59292341,4793198292.940542,BTC,alpha_vantage
2018-03-09,9411.71554085,9479.82493749,8497.33082162,9345.52167605,4328631178.029565,BTC,alpha_vantage
2018-03-10,9339.62681252,9525.4842698,8821.45607016,8894.85712022,4505811284.202061,BTC,alpha_vantage
2018-03-11,8856.71888105,9704.3292338,8581.45815279,9570.36744824,4665413193.991818,BTC,alpha_vantage
2018-03-12,9557.85423269,9893.08361319,8803.80120985,9216.37870559,5058109366.785478,BTC,alpha_vantage
2018-03-13,9179.77698151,9481.70819159,8948.05218741,9208.44050207,5095834459.8423,BTC,alpha_vantage
2018-03-14,9206.90811072,9352.33154537,8036.24591092,8262.03289703,4034218467.208438,BTC,alpha_vantage
2018-03-15,8255.72541554,8417.99210362,7750.2254125,8291.94466577,5294581212.122477,BTC,alpha_vantage
2018-03-16,8302.59568913,8570.71378745,7982.80311399,8315.13916284,4153900849.2176394,BTC,alpha_vantage
2018-03-17,8294.10409235,8325.92404741,7795.17987993,7906.38396974,4224100753.4801917,BTC,alpha_vantage
2018-03-18,7912.65893533,8232.48315203,7364.22383821,8092.43964169,4628590454.301849,BTC,alpha_vantage
2018-03-19,8195.61634154,8662.30273502,8153.67587963,8588.66198575,5074015987.8789,BTC,alpha_vantage
2018-03-20,8620.28730556,9045.58819768,8369.27976633,8892.7836541,4501108575.652147,BTC,alpha_vantage
2018-03-21,8907.39959838,9173.54131348,8862.63669378,8978.01898954,4432036552.374764,BTC,alpha_vantage
2018-03-22,8970.66035824,9104.40392028,8570.97575814,8721.57,3735442600.6573567,BTC,alpha_vantage
2018-03-23,8728.47,8865.05115741,8342.77607257,8865.05115741,4026875184.2475977,BTC,alpha_vantage
2018-03-24,8923.40478293,9002.74656852,8634.6540305,8661.01875308,3067943937.3540545,BTC,alpha_vantage
2018-03-25,8554.42156496,8680.42883924,8425.56695081,8466.55612904,3029683211.9522142,BTC,alpha_vantage
2018-03-26,8453.80686248,8522.62868977,7907.88547014,8187.38392446,2833668579.5105386,BTC,alpha_vantage
2018-03-27,8171.70176409,8210.95718901,7786.08092159,7828.22173159,3702257445.232483,BTC,alpha_vantage
2018-03-28,7821.60586956,8097.64095682,7791.30308437,7954.82695335,3173707435.987881,BTC,alpha_vantage
2018-03-29,7947.62755735,7976.07083488,7010.86971071,7178.05862281,3386756377.237025,BTC,alpha_vantage
2018-03-30,7154.0166174,7256.6536969,6665.1414032,6880.45314378,4781184232.5155115,BTC,alpha_vantage
2018-03-31,6875.89021142,7188.22564021,6842.08021798,6955.12451754,4072365790.6569343,BTC,alpha_vantage
2018-04-01,6959.89061963,7054.47747969,6506.02209109,6830.63057732,3598865261.866427,BTC,alpha_vantage
2018-04-02,6841.72576442,7116.9356845,6806.53009279,7061.6225259,3914063316.8770723,BTC,alpha_vantage
2018-04-03,7066.36026486,7521.80504992,7053.68566977,7454.69179039,4155294223.941801,BTC,alpha_vantage
2018-04-04,7454.19448081,7454.19448081,6791.91036652,6840.93610989,4231706034.988416,BTC,alpha_vantage
2018-04-05,6844.00578545,6936.15548398,6651.18859366,6819.72665711,4403251763.522565,BTC,alpha_vantage
2018-04-06,6796.85566353,6869.36010337,6601.40673407,6637.29668624,3711281114.355923,BTC,alpha_vantage
2018-04-07,6640.30947052,7037.93049134,6637.54156298,6894.15185907,3240556397.7189403,BTC,alpha_vantage
2018-04-08,6898.34503295,7076.71529344,6898.34503295,7000.92335462,3056918181.447544,BTC,alpha_vantage
2018-04-09,7013.71530376,7155.49790378,6663.30851726,6772.87160903,3560325736.664332,BTC,alpha_vantage
2018-04-10,6782.53208298,6876.31802491,6710.1307367,6844.30155707,3585817439.024414,BTC,alpha_vantage
2018-04-11,6845.56083221,6946.72149145,6832.63865932,6932.84329634,3484554527.3703055,BTC,alpha_vantage
2018-04-12,6933.97196612,7824.35786572,6788.54563436,7821.82251678,5569495530.073335,BTC,alpha_vantage
2018-04-13,7821.36404873,8124.05180432,7698.95908319,7866.93162266,7108692314.5582285,BTC,alpha_vantage
2018-04-14,7862.97915655,8084.18120575,7806.771554,7910.2437751,5221454291.820428,BTC,alpha_vantage
2018-04-15,7931.47861537,8313.3826215,7927.41885032,8301.98753449,4064566540.1385894,BTC,alpha_vantage
2018-04-16,8306.24171,8344.61851282,7899.38060732,8038.47110459,4364099389.488306,BTC,alpha_vantage
2018-04-17,8042.52038242,8126.35275184,7856.15834161,7889.50363047,4617797211.778915,BTC,alpha_vantage
2018-04-18,7898.14890665,8168.59118381,7888.23633136,8133.86276349,5174175282.725691,BTC,alpha_vantage
2018-04-19,8137.72156412,8284.8376361,8108.01026769,8280.64310993,5571921609.662269,BTC,alpha_vantage
2018-04-20,8279.07188502,8872.53251671,8247.72014666,8813.04408141,5856252722.490644,BTC,alpha_vantage
2018-04-21,8831.32416753,8961.90220134,8631.50546968,8884.34860391,6592572345.596165,BTC,alpha_vantage
2018-04-22,8890.88243113,8959.35494345,8766.33574187,8787.21020579,5388898212.038859,BTC,alpha_vantage
2018-04-23,8785.3077077,8966.25442232,8775.23820472,8924.02335631,5577263962.682184,BTC,alpha_vantage
2018-04-24,8927.49895272,9715.11008765,8924.77467707,9715.11008765,7015588899.813644,BTC,alpha_vantage
2018-04-25,9689.42901547,9745.08595959,8828.36191634,8846.75189488,9496007199.258213,BTC,alpha_vantage
2018-04-26,8858.95885858,9274.51091702,8698.795549,9268.52783687,7840135344.800649,BTC,alpha_vantage
2018-04-27,9272.68850891,9364.29682771,8970.44955085,8974.08979053,6420471433.755679,BTC,alpha_vantage
2018-04-28,8945.68203202,9402.66188787,8905.42378853,9337.28136264,6044135769.568152,BTC,alpha_vantage
2018-04-29,9337.9294783,9519.11972857,9194.49054748,9413.40930469,6578695509.1461735,BTC,alpha_vantage
2018-04-30,9412.93315656,9463.94025988,9173.1479984,9240.33567949,6189381726.745168,BTC,alpha_vantage
2018-05-01,9253.08388287,9253.08388287,8881.77911387,9096.81002187,6156448195.898472,BTC,alpha_vantage
2018-05-02,9084.63792846,9244.47783939,8996.73276903,9236.70438896,4980811639.294956,BTC,alpha_vantage
2018-05-03,9236.4106355,9807.42082361,9186.73618149,9769.29029264,6010894136.378407,BTC,alpha_vantage
2018-05-04,9758.94385267,9790.00623478,9597.48691247,9718.72426527,6816067136.573046,BTC,alpha_vantage
2018-05-05,9714.03090241,9972.75007427,9708.09785064,9864.0606487,5831668636.078925,BTC,alpha_vantage
2018-05-06,9869.31349849,9960.40872297,9495.75644745,9666.85348907,5579263731.540215,BTC,alpha_vantage
2018-05-07,9673.8237189,9679.39828341,9256.52455039,9372.87800412,5126629695.110314,BTC,alpha_vantage
2018-05-08,9380.79234201,9468.19960242,9136.38347915,9233.68791413,5187265753.795841,BTC,alpha_vantage
2018-05-09,9232.34655821,9384.38091619,9074.43327664,9327.37404658,5229298823.615705,BTC,alpha_vantage
2018-05-10,9314.42856146,9393.0680482,9037.39211196,9037.39211196,5032109490.297594,BTC,alpha_vantage
2018-05-11,9040.78866455,9040.78866455,8394.76746297,8422.66380976,5789182783.718333,BTC,alpha_vantage
2018-05-12,8416.40722784,8640.19705144,8196.31573507,8488.21312948,5465653039.497356,BTC,alpha_vantage
2018-05-13,8488.70753041,8753.4259657,8376.21910193,8699.82050293,4329079560.403619,BTC,alpha_vantage
2018-05-14,8696.81804612,8895.46287572,8347.17497737,8740.31276792,5019113653.882912,BTC,alpha_vantage
2018-05-15,8735.4000322,8832.72290218,8477.51311057,8515.70113433,5366406569.286464,BTC,alpha_vantage
2018-05-16,8508.2519745,8508.67422595,8164.50493598,8343.90022571,5131375183.098747,BTC,alpha_vantage
2018-05-17,8341.61572533,8408.35050155,8054.71466031,8088.94789919,4471142637.654744,BTC,alpha_vantage
2018-05-18,8093.34717994,8258.6318842,7968.00768784,8236.68188359,4472415561.77629,BTC,alpha_vantage
2018-05-19,8236.02240278,8338.41655924,8160.75442462,8225.33351856,3931791516.723238,BTC,alpha_vantage
2018-05-20,8232.48180682,8538.38839843,8177.72472981,8499.12290023,3622202463.3850236,BTC,alpha_vantage
2018-05-21,8504.39224573,8536.84650643,8353.56783854,8399.11504218,3892425909.513094,BTC,alpha_vantage
2018-05-22,8398.98074138,8398.98074138,8016.11159195,8032.09371076,3751166478.6618953,BTC,alpha_vantage
2018-05-23,8021.52711545,8050.00318046,7525.48824796,7570.53818804,4347099237.87214,BTC,alpha_vantage
2018-05-24,7558.33224807,7740.09309496,7340.4745863,7576.27875194,4962607292.142311,BTC,alpha_vantage
2018-05-25,7597.49883731,7649.03106349,7397.19078942,7488.63722059,4140362593.80529,BTC,alpha_vantage
2018-05-26,7483.92318652,7574.74539644,7344.82972719,7349.78865191,3196176483.8865113,BTC,alpha_vantage
2018-05-27,7358.68210905,7380.22532127,7269.54382363,7363.93676017,3037874870.6619616,BTC,alpha_vantage
2018-05-28,7366.64777523,7442.19301404,7141.11548118,7149.25059722,3215107342.645699,BTC,alpha_vantage
2018-05-29,7148.3827874,7530.36529794,7108.09771804,7474.56201647,3815081591.7760124,BTC,alpha_vantage
2018-05-30,7475.38097513,7572.02892379,7330.9415028,7411.62191705,3899968538.1046357,BTC,alpha_vantage
2018-05-31,7410.99688315,7588.94166818,7361.20930872,7504.03858698,3635904694.014932,BTC,alpha_vantage
2018-06-01,7503.96027524,7590.62383823,7411.83112826,7525.47379677,3534811211.3344626,BTC,alpha_vantage
2018-06-02,7520.80978144,7659.69245135,7481.28134481,7588.63772771,3506255999.625372,BTC,alpha_vantage
2018-06-03,7586.63565893,7709.25487135,7567.49642282,7684.93179918,3988066391.916733,BTC,alpha_vantage
2018-06-04,7687.67575176,7709.04378126,7473.48941443,7505.89050806,3930562178.7105064,BTC,alpha_vantage
2018-06-05,7504.61258223,7628.66071095,7407.33775354,7612.11517624,3615936275.2699337,BTC,alpha_vantage
2018-06-06,7611.85904356,7645.24299841,7501.76089324,7577.59340451,3324816448.420833,BTC,alpha_vantage
2018-06-07,7576.08761233,7711.70712621,7576.08761233,7654.78913603,3371952934.7002535,BTC,alpha_vantage
2018-06-08,7659.86399996,7677.59749411,7564.96508689,7622.637061,2974280008.599861,BTC,alpha_vantage
2018-06-09,7624.28400017,7658.10519733,7559.66740897,7559.66740897,2724319399.4094253,BTC,alpha_vantage
2018-06-10,7563.60099348,7563.60099348,6759.0461405,6797.07890421,3104326326.997626,BTC,alpha_vantage
2018-06-11,6804.10649911,6851.11828926,6721.95459706,6847.94367081,3827038711.602335,BTC,alpha_vantage
2018-06-12,6845.9230644,6867.28702998,6535.55115894,6558.5148783,3102008136.8682976,BTC,alpha_vantage
2018-06-13,6559.94349386,6599.51473585,6283.23186852,6308.39602807,3295765432.7675424,BTC,alpha_vantage
2018-06-14,6307.58885043,6667.67355404,6293.27784478,6649.43834723,3663602706.4720397,BTC,alpha_vantage
2018-06-15,6650.92676478,6652.57239225,6470.05317397,6473.77349058,3114118486.941199,BTC,alpha_vantage
2018-06-16,6469.49641344,6514.55089706,6395.02299067,6505.75531134,2350148804.5821905,BTC,alpha_vantage
2018-06-17,6500.4350038,6541.2348344,6459.31400067,6461.21302469,2039619863.6724365,BTC,alpha_vantage
2018-06-18,6460.21840507,6724.30158934,6400.07142943,6700.59602085,2259399591.5332966,BTC,alpha_vantage
2018-06-19,6705.75331175,6754.45219325,6677.95764327,6722.63675266,2930821031.408766,BTC,alpha_vantage
2018-06-20,6720.90157312,6754.94234618,6577.8030761,6734.13782798,3087939613.094331,BTC,alpha_vantage
2018-06-21,6734.13782798,6770.20706843,6695.89616384,6711.9416575,2901154211.8809814,BTC,alpha_vantage
2018-06-22,6712.43940308,6715.00640887,6056.86198936,6071.72008904,3351734963.0013323,BTC,alpha_vantage
2018-06-23,6073.05427114,6244.37594917,6070.10657644,6156.30026398,4089480599.8167887,BTC,alpha_vantage
2018-06-24,6157.6641079,6211.29212514,5829.90153538,6149.11794336,3728670367.4808583,BTC,alpha_vantage
2018-06-25,6149.96321883,6289.17573383,6113.99115269,6238.07411894,4343151231.320295,BTC,alpha_vantage
2018-06-26,6247.16348986,6255.44351271,6103.03071991,6103.03071991,3889799376.7833753,BTC,alpha_vantage
2018-06-27,6108.08181624,6172.52724614,6049.84894501,6108.69414579,3736840201.2203803,BTC,alpha_vantage
2018-06-28,6118.41833249,6138.65547034,5896.08802521,5912.43544586,3121465243.007189,BTC,alpha_vantage
2018-06-29,5910.73800371,6180.34218905,5847.32314046,6127.56092328,2839622172.243842,BTC,alpha_vantage
2018-06-30,6133.70397686,6425.91748484,6130.99266295,6376.56485532,3771289831.842599,BTC,alpha_vantage
2018-07-01,6385.42375206,6409.36545922,6310.8468161,6364.40184184,3508360442.8746557,BTC,alpha_vantage
2018-07-02,6363.37835202,6638.31386101,6302.43998277,6595.96871711,3807596497.4069285,BTC,alpha_vantage
2018-07-03,6595.97519117,6645.83558979,6483.5643111,6534.64490284,5004522312.6593275,BTC,alpha_vantage
2018-07-04,6537.36850172,6686.34437471,6435.02021661,6603.09990898,4840988987.800326,BTC,alpha_vantage
2018-07-05,6612.11158148,6636.32626347,6492.34069104,6532.4993544,4643821207.807072,BTC,alpha_vantage
2018-07-06,6528.31092876,6600.60690054,6461.897553,6600.60690054,4811073504.46022,BTC,alpha_vantage
2018-07-07,6594.77770936,6725.93183174,6528.99797658,6718.70101305,4981676689.534587,BTC,alpha_vantage
2018-07-08,6715.37828011,6759.51221699,6687.64457981,6711.75679993,4983369408.61671,BTC,alpha_vantage
2018-07-09,6713.14358302,6746.34365515,6664.51313298,6669.99851027,4925375835.097639,BTC,alpha_vantage
2018-07-10,6670.31536276,6677.74351177,6316.17132785,6319.83560961,4677923064.3434,BTC,alpha_vantage
2018-07-11,6318.74121951,6390.00317793,6318.74121951,6367.68718525,3967828329.8168654,BTC,alpha_vantage
2018-07-12,6369.83685015,6375.14927819,6129.64244293,6202.44217648,3447735128.478174,BTC,alpha_vantage
2018-07-13,6217.31981814,6294.95545521,6181.04737846,6215.78471788,3821904703.0469184,BTC,alpha_vantage
2018-07-14,6220.17422513,6264.89575914,6195.27963683,6250.05040698,3734323550.3311605,BTC,alpha_vantage
2018-07-15,6250.32479091,6381.08779801,6236.63706725,6346.59955075,3455989685.6982293,BTC,alpha_vantage
2018-07-16,6349.11303298,6705.49244364,6336.9335287,6705.49244364,4630543497.449322,BTC,alpha_vantage
2018-07-17,6698.84389868,7347.95469818,6666.15380601,7317.330034,5419192992.699332,BTC,alpha_vantage
2018-07-18,7313.60273591,7506.52268187,7293.6960272,7353.8838511,6330311100.250035,BTC,alpha_vantage
2018-07-19,7349.62644458,7480.49111106,7289.40662829,7443.66064578,5846088135.45322,BTC,alpha_vantage
2018-07-20,7444.56840989,7552.76424015,7305.63827457,7329.84334776,4966521399.751789,BTC,alpha_vantage
2018-07-21,7330.34105737,7410.51243765,7264.99503598,7400.98649724,4512259647.477471,BTC,alpha_vantage
2018-07-22,7398.45221037,7535.76736971,7381.60271309,7391.7475735,3665112371.9181433,BTC,alpha_vantage
2018-07-23,7386.7102661,7753.76699061,7375.79424677,7712.93073194,4687601679.596329,BTC,alpha_vantage
2018-07-24,7715.3941614,8349.1008188,7704.86142122,8338.94062044,5764717500.8643265,BTC,alpha_vantage
2018-07-25,8343.38011896,8416.62099101,8070.16925996,8179.36388718,6176077122.425064,BTC,alpha_vantage
2018-07-26,8165.59754877,8280.38311288,7874.76523196,7933.67393241,4940766514.848018,BTC,alpha_vantage
2018-07-27,7925.66136133,8261.13533518,7834.49076069,8158.49109394,4974252390.807898,BTC,alpha_vantage
2018-07-28,8172.87576077,8218.9096216,8094.79045505,8195.28138762,4271083963.4205832,BTC,alpha_vantage
2018-07-29,8230.52203672,8273.04120995,8130.35593697,8211.61433481,3666674348.965748,BTC,alpha_vantage
2018-07-30,8218.14775198,8237.1200871,7885.59452949,8181.1849137,4448141891.506246,BTC,alpha_vantage
2018-07-31,8174.64173962,8174.64173962,7662.79213574,7752.14449181,5247534991.598222,BTC,alpha_vantage
2018-08-01,7744.63139543,7747.41737511,7492.2166282,7596.72180276,4823441462.393802,BTC,alpha_vantage
2018-08-02,7600.55899395,7685.92337859,7508.51674861,7551.49315296,4163829164.005342,BTC,alpha_vantage
2018-08-03,7548.45773574,7548.45773574,7309.30875202,7422.43804334,4091971159.843146,BTC,alpha_vantage
2018-08-04,7423.36933661,7491.74180021,6967.69686029,7017.84489433,3860203504.513457,BTC,alpha_vantage
2018-08-05,7021.61854298,7076.4702736,6924.90645154,7041.9901044,3682909104.367678,BTC,alpha_vantage
2018-08-06,7040.94498253,7144.00797911,6869.73495451,6935.7130919,3306255574.1445484,BTC,alpha_vantage
2018-08-07,6945.21833169,7140.70876156,6722.26622075,6732.82668995,3700827846.127184,BTC,alpha_vantage
2018-08-08,6736.30026425,6736.30026425,6205.35234374,6281.51737411,4609610922.224341,BTC,alpha_vantage
2018-08-09,6291.6450977,6629.93797385,6248.58646369,6563.7646045,4210397000.6718984,BTC,alpha_vantage
2018-08-10,6556.79900191,6587.10507013,6109.97409477,6183.83105596,4181392943.931878,BTC,alpha_vantage
2018-08-11,6178.81615325,6460.502986,6100.81233866,6293.91594225,4185821570.730027,BTC,alpha_vantage
2018-08-12,6269.57235563,6433.37253417,6227.37113489,6342.51173402,3631377731.046385,BTC,alpha_vantage
2018-08-13,6342.49538075,6509.96145731,6209.058763,6284.92811516,3625488362.313673,BTC,alpha_vantage
2018-08-14,6287.05322071,6287.05322071,5952.33537977,6207.1175202,4314826467.957589,BTC,alpha_vantage
2018-08-15,6217.84224904,6594.44238204,6217.84224904,6306.29826644,4271528735.3668365,BTC,alpha_vantage
2018-08-16,6302.07356747,6475.48083825,6263.53697101,6329.69734034,4159955398.3435197,BTC,alpha_vantage
2018-08-17,6339.30334607,6587.62790199,6331.71733393,6587.23443928,4220932607.4300776,BTC,alpha_vantage
2018-08-18,6597.21207328,6628.42929799,6345.78526139,6420.01687876,4098661004.4924545,BTC,alpha_vantage
2018-08-19,6416.2373907,6543.63761398,6354.65362256,6509.31191253,3185408871.9864283,BTC,alpha_vantage
2018-08-20,6504.06471907,6539.18499546,6277.4023894,6291.9711915,3226319434.9999075,BTC,alpha_vantage
2018-08-21,6284.24645156,6494.94918167,6282.05526762,6482.48093953,3352928439.4427915,BTC,alpha_vantage
2018-08-22,6481.30021576,6820.08146675,6319.84834967,6376.53071394,3605706790.047852,BTC,alpha_vantage
2018-08-23,6379.98014932,6545.65903484,6379.98014932,6528.52441494,3432974935.304823,BTC,alpha_vantage
2018-08-24,6534.23035061,6721.36328233,6501.06696687,6709.59296113,3159935178.710102,BTC,alpha_vantage
2018-08-25,6703.50452988,6787.24134918,6682.14105834,6745.15557298,3482620041.8107104,BTC,alpha_vantage
2018-08-26,6740.96651933,6763.799067,6594.15199181,6705.15842266,2897692512.0954666,BTC,alpha_vantage
2018-08-27,6708.15986905,6885.0579761,6671.23973519,6883.39127676,3208584744.267615,BTC,alpha_vantage
2018-08-28,6892.11881972,7116.23749035,6870.99367287,7082.63738534,4088489331.5606484,BTC,alpha_vantage
2018-08-29,7080.25589634,7118.60905968,6960.46036832,7036.6430936,4017126669.355944,BTC,alpha_vantage
2018-08-30,7036.43158704,7058.89897672,6832.73917601,6973.88031167,3821615060.285881,BTC,alpha_vantage
2018-08-31,6977.1848967,7056.49815208,6905.33914944,7018.26404986,3847879824.793688,BTC,alpha_vantage
2018-09-01,7011.74504497,7238.26349649,7011.74504497,7193.24873315,3736417380.529207,BTC,alpha_vantage
2018-09-02,7189.7117982,7303.00579054,7126.75375979,7277.23954947,4026452649.613735,BTC,alpha_vantage
2018-09-03,7278.25360858,7324.29065154,7185.26034887,7268.86474289,3587720774.5187054,BTC,alpha_vantage
2018-09-04,7267.90533193,7399.96283981,7246.75435566,7360.98929488,3585026575.492572,BTC,alpha_vantage
2018-09-05,7364.1274521,7391.51991346,6714.90612453,6714.90612453,4063479414.9589777,BTC,alpha_vantage
2018-09-06,6720.24679566,6720.24679566,6371.90278524,6519.67509492,5128823495.474911,BTC,alpha_vantage
2018-09-07,6527.5288012,6551.34307216,6367.81455766,6436.8414351,3604584133.876314,BTC,alpha_vantage
2018-09-08,6432.03238447,6495.34750514,6164.49900193,6214.51545041,3029596737.942502,BTC,alpha_vantage
2018-09-09,6213.22055594,6434.37279412,6186.80846401,6277.68227663,3170107868.1843734,BTC,alpha_vantage
